,date,height_RVN,flow_RVN,stock_RVN,open_RVN,high_RVN,low_RVN,close_RVN,adj_close_RVN,volume_RVN,open_BTC,high_BTC,low_BTC,close_BTC,adj_close_BTC,volume_BTC
802,2020-03-15,7190000,7190000,5709405000,0.013616,0.015302000000000001,0.013459,0.013985,0.013985,7504862.0,5201.066895,5836.64502,5169.283203,5392.314941,5392.314941,33997889639.0
803,2020-03-16,7140000,7140000,5716545000,0.013977000000000002,0.013978,0.010964,0.012071,0.012071,11147688.0,5385.229492,5385.229492,4575.35791,5014.47998,5014.47998,45368026430.0
804,2020-03-17,7195000,7195000,5723740000,0.012084000000000001,0.013453,0.012052,0.012798,0.012798,7903580.0,5002.578125,5371.348633,4981.90918,5225.629395,5225.629395,38622642935.0
805,2020-03-18,7060000,7060000,5730800000,0.012736,0.013003,0.012182,0.012745999999999999,0.012745999999999999,6715537.0,5227.11377,5331.833984000001,5069.335938,5238.438477000001,5238.438477000001,37878801016.0
806,2020-03-19,7165000,7165000,5737965000,0.012725,0.015571999999999999,0.012725,0.015330000000000002,0.015330000000000002,11853490.0,5245.416504,6329.73584,5236.96875,6191.192871,6191.192871,51000731797.0
807,2020-03-20,7160000,7160000,5745125000,0.015314,0.017513,0.013806,0.014762,0.014762,12460142.0,6191.653809,6844.261719,5865.781738000001,6198.77832,6198.77832,54442976103.0
808,2020-03-21,7240000,7240000,5752365000,0.014783000000000001,0.015137999999999999,0.013987999999999999,0.014722,0.014722,6661881.0,6206.521484000001,6378.135254,5932.823242,6185.066406,6185.066406,42494390880.0
809,2020-03-22,7165000,7165000,5759530000,0.014740000000000001,0.015218,0.013297,0.013366999999999999,0.013366999999999999,6394716.0,6185.558105,6359.697265999999,5823.713867,5830.254883,5830.254883,40099664740.0
810,2020-03-23,7155000,7155000,5766685000,0.013366999999999999,0.014633000000000002,0.013211,0.014633000000000002,0.014633000000000002,8289104.0,5831.374511999999,6443.93457,5785.004395,6416.314941,6416.314941,46491916000.0
811,2020-03-24,7145000,7145000,5773830000,0.014646000000000001,0.015284,0.014491,0.015147,0.015147,9545622.0,6436.642578,6789.022948999999,6411.066406,6734.803711,6734.803711,48221910672.0
812,2020-03-25,7095000,7095000,5780925000,0.01514,0.015453,0.014644999999999998,0.015109000000000001,0.015109000000000001,6574314.0,6738.716797,6892.51123,6536.92627,6681.062988000001,6681.062988000001,44590107888.0
813,2020-03-26,7175000,7175000,5788100000,0.015109000000000001,0.016064,0.015075,0.01569,0.01569,8881184.0,6675.170897999999,6735.463867,6590.962890999999,6716.44043,6716.44043,35319797642.0
814,2020-03-27,7125000,7125000,5795225000,0.015688999999999998,0.015861,0.014746,0.014750999999999998,0.014750999999999998,6634682.0,6719.38916,6793.836426000001,6466.70166,6469.79834,6469.79834,34585598367.0
815,2020-03-28,7230000,7230000,5802455000,0.014755,0.014755,0.013925,0.014240000000000001,0.014240000000000001,6193815.0,6467.253906,6467.500977000001,6117.837890999999,6242.193848,6242.193848,34885225901.0
816,2020-03-29,7115000,7115000,5809570000,0.014253,0.014381,0.013611000000000002,0.013738,0.013738,3769563.0,6245.624511999999,6250.467285,5920.085938,5922.042969,5922.042969,28373690931.0
817,2020-03-30,7140000,7140000,5816710000,0.013734,0.015086000000000002,0.013672,0.014844999999999999,0.014844999999999999,6056858.0,5925.538574,6517.195801,5903.234375,6429.841797,6429.841797,37101651525.0
818,2020-03-31,7135000,7135000,5823845000,0.014806,0.015425999999999999,0.014754,0.015350999999999998,0.015350999999999998,7490832.0,6430.606445,6504.515136999999,6374.162109000001,6438.644531,6438.644531,32786468812.0
819,2020-04-01,7215000,7215000,5831060000,0.015350999999999998,0.015889,0.014836000000000002,0.015889,0.015889,10102434.0,6437.319336,6612.57373,6202.373535,6606.776367,6606.776367,40346426266.0
820,2020-04-02,7115000,7115000,5838175000,0.015792,0.016246,0.015341,0.015778999999999998,0.015778999999999998,10803507.0,6606.776367,7088.247559,6595.918457,6793.624512,6793.624512,47660646124.0
821,2020-04-03,7185000,7185000,5845360000,0.015790000000000002,0.016078,0.015201,0.015489,0.015489,7936551.0,6797.396484000001,7003.220703,6673.335938,6733.387206999999,6733.387206999999,38976504903.0
822,2020-04-04,7140000,7140000,5852500000,0.015489,0.015715,0.015319999999999999,0.015694,0.015694,5806775.0,6738.382812999999,6878.953613,6696.484863000001,6867.527344,6867.527344,33185988584.0
823,2020-04-05,7170000,7170000,5859670000,0.015707,0.015734,0.015300999999999999,0.01551,0.01551,4281262.0,6862.537598000001,6883.414062999999,6715.929198999999,6791.129395,6791.129395,29510409856.0
824,2020-04-06,7130000,7130000,5866800000,0.015516,0.016909,0.015472999999999999,0.016891999999999997,0.016891999999999997,10252119.0,6788.049805,7271.78125,6782.889648,7271.78125,7271.78125,46896904615.0
825,2020-04-07,7220000,7220000,5874020000,0.016911000000000002,0.017602,0.016375999999999998,0.016558,0.016558,12574402.0,7273.644043000001,7427.939453,7136.714355,7176.414551000001,7176.414551000001,44243482668.0
826,2020-04-08,7130000,7130000,5881150000,0.016593,0.017325999999999998,0.016452,0.01718,0.01718,8195080.0,7179.283203,7356.223633,7153.305664,7334.098633,7334.098633,37563249549.0
827,2020-04-09,7080000,7080000,5888230000,0.017181000000000002,0.018466999999999997,0.016881999999999998,0.018317,0.018317,16963505.0,7337.966309,7341.448242,7179.094238,7302.089355,7302.089355,34815139178.0
828,2020-04-10,7170000,7170000,5895400000,0.018277,0.018366,0.015929,0.016313,0.016313,13993783.0,7303.81543,7303.81543,6802.475098000001,6865.493164,6865.493164,43622840992.0
829,2020-04-11,7185000,7185000,5902585000,0.016313,0.016973,0.0161,0.016475999999999998,0.016475999999999998,9403572.0,6867.44043,6926.069823999999,6789.920898,6859.083008,6859.083008,31222085946.0
830,2020-04-12,7190000,7190000,5909775000,0.016482,0.017214,0.016234000000000002,0.016742,0.016742,7623132.0,6858.067870999999,7119.947265999999,6811.078125,6971.091797,6971.091797,35759567632.0
831,2020-04-13,7105000,7105000,5916880000,0.016733,0.016749,0.015742,0.016172,0.016172,8655686.0,6965.616698999999,6965.616698999999,6668.259765999999,6845.037598000001,6845.037598000001,38619308647.0
832,2020-04-14,7110000,7110000,5923990000,0.016182,0.016606,0.01599,0.016322,0.016322,6262956.0,6843.281738,6958.557129000001,6793.821289,6842.427734000001,6842.427734000001,34110434052.0
833,2020-04-15,7180000,7180000,5931170000,0.016331000000000002,0.01679,0.015130000000000001,0.015538,0.015538,4756865.0,6845.561523,6928.664551000001,6633.402832,6642.109863000001,6642.109863000001,32288311031.0
834,2020-04-16,7100000,7100000,5938270000,0.015547,0.01702,0.014967,0.016907,0.016907,10998339.0,6640.454102000001,7134.450684,6555.504395,7116.804198999999,7116.804198999999,46783242377.0
835,2020-04-17,7160000,7160000,5945430000,,,,,,,,,,,,
836,2020-04-18,7265000,7265000,5952695000,0.016472,0.017625,0.016472,0.017416,0.017416,5346557.0,7092.291504000001,7269.956543000001,7089.24707,7257.665039,7257.665039,32447188386.0
837,2020-04-19,7095000,7095000,5959790000,0.017419999999999998,0.017443,0.016617,0.01694,0.01694,7343724.0,7260.922363,7280.521973000001,7167.054687999999,7189.424805,7189.424805,31311210215.0
838,2020-04-20,7095000,7095000,5966885000,0.01693,0.017754,0.016022,0.016314,0.016314,13278002.0,7186.873535,7240.290526999999,6835.50293,6881.958495999999,6881.958495999999,37747113936.0
839,2020-04-21,7155000,7155000,5974040000,0.016280000000000003,0.016503,0.015837999999999998,0.016103,0.016103,6334401.0,6879.78418,6934.551758,6834.442383,6880.323242,6880.323242,32589741511.0
840,2020-04-22,7040000,7040000,5981080000,0.016224000000000002,0.016904,0.01595,0.016773,0.016773,6900479.0,6879.44043,7145.865723000001,6867.781738,7117.20752,7117.20752,33249153866.0
841,2020-04-23,7230000,7230000,5988310000,0.016753999999999998,0.017312,0.016506,0.017259,0.017259,11137112.0,7121.306151999999,7491.785156,7081.594727,7429.724609000001,7429.724609000001,43500782316.0
842,2020-04-24,7165000,7165000,5995475000,0.017246,0.018083000000000002,0.017246,0.017871,0.017871,10037558.0,7434.181640999999,7574.195801000001,7434.181640999999,7550.900879000001,7550.900879000001,34636526286.0
843,2020-04-25,7205000,7205000,6002680000,0.017874,0.019146,0.017631,0.019015,0.019015,18063310.0,7550.48291,7641.36377,7521.672363,7569.936035,7569.936035,32941541447.0
844,2020-04-26,7105000,7105000,6009785000,0.019106,0.020776,0.019068,0.020006,0.020006,29432308.0,7570.13916,7700.594238,7561.407715,7679.867187999999,7679.867187999999,33070154491.0
845,2020-04-27,7230000,7230000,6017015000,0.020091,0.02017,0.018759,0.019278999999999998,0.019278999999999998,18509169.0,7679.418945,7795.601073999999,7679.418945,7795.601073999999,7795.601073999999,36162144725.0
846,2020-04-28,7100000,7100000,6024115000,0.019422,0.019677,0.019008,0.019522,0.019522,10823721.0,7796.970215,7814.527344,7730.806640999999,7807.058594,7807.058594,33187959921.0
847,2020-04-29,7175000,7175000,6031290000,0.019430000000000003,0.02095,0.01934,0.02044,0.02044,18321977.0,7806.712401999999,8871.753906,7786.049316,8801.038086,8801.038086,60201052203.0
848,2020-04-30,7115000,7115000,6038405000,0.020488,0.020850999999999998,0.018915,0.019031,0.019031,16098383.0,8797.669922,9440.650391,8533.255859,8658.553711,8658.553711,66964629541.0
849,2020-05-01,7170000,7170000,6045575000,0.019031,0.020485,0.019031,0.019922,0.019922,12585277.0,8672.782227,9048.023438,8667.763672,8864.766602,8864.766602,44068389997.0
850,2020-05-02,7115000,7115000,6052690000,0.020000999999999998,0.02174,0.019569,0.02147,0.02147,21840785.0,8869.057617,9007.1875,8811.366211,8988.59668,8988.59668,40134388683.0
851,2020-05-03,7135000,7135000,6059825000,0.02139,0.022094,0.020502,0.020687999999999998,0.020687999999999998,22289761.0,8983.614258,9167.78125,8830.97168,8897.46875,8897.46875,47101785174.0
852,2020-05-04,7190000,7190000,6067015000,0.020693,0.021656,0.019625999999999998,0.021357,0.021357,18825126.0,8895.745117,8956.90625,8645.024414,8912.654297,8912.654297,45718796276.0
853,2020-05-05,7260000,7260000,6074275000,0.021322999999999998,0.022474,0.020796000000000002,0.021988999999999998,0.021988999999999998,24235009.0,8912.832031,9062.415039,8856.827148,9003.070313,9003.070313,43148462663.0
854,2020-05-06,9500000,9500000,6083775000,0.021951,0.023472,0.021738999999999998,0.021912,0.021912,34250850.0,9007.441406,9411.467773,8966.706055,9268.761719,9268.761719,49371886931.0
855,2020-05-07,7395000,7395000,6091170000,0.021912,0.022303,0.021125,0.021766,0.021766,25511008.0,9261.895508,9992.664063,9138.322266,9951.518555,9951.518555,61112700562.0
856,2020-05-08,7110000,7110000,6098280000,0.021766,0.022484999999999998,0.021311,0.021942,0.021942,18285377.0,9936.162109,9996.743164,9767.172852,9842.666016,9842.666016,51780748042.0
857,2020-05-09,7120000,7120000,6105400000,0.021962,0.022213999999999998,0.021195,0.021228999999999998,0.021228999999999998,13176969.0,9840.90625,9913.863281,9580.644531,9593.896484,9593.896484,46566121841.0
858,2020-05-10,7040000,7040000,6112440000,0.021227,0.021227,0.018009999999999998,0.019031,0.019031,16235770.0,9591.168945,9595.581055,8395.107422,8756.430664,8756.430664,63325279337.0
859,2020-05-11,7280000,7280000,6119720000,0.019058000000000002,0.019231,0.017519999999999997,0.018385,0.018385,12627778.0,8755.535156,9033.470703,8374.323242,8601.795898,8601.795898,57119858802.0
860,2020-05-12,7075000,7075000,6126795000,0.018418,0.019814,0.018209,0.019403999999999998,0.019403999999999998,26755166.0,8610.385742,8949.898438,8569.643555,8804.477539,8804.477539,42142717533.0
861,2020-05-13,7175000,7175000,6133970000,0.019374000000000002,0.019887000000000002,0.019236000000000003,0.019316,0.019316,23944140.0,8805.387695,9317.878906,8805.387695,9269.987305,9269.987305,45558144023.0
862,2020-05-14,7120000,7120000,6141090000,0.019424,0.01957,0.018986000000000003,0.019083000000000003,0.019083000000000003,28610760.0,9271.329102,9793.268555,9255.035156,9733.72168,9733.72168,56426907637.0
863,2020-05-15,7195000,7195000,6148285000,0.019075,0.019296999999999998,0.018382,0.018545,0.018545,17159418.0,9734.291016,9755.828125,9261.398438,9328.197266,9328.197266,48158802327.0
864,2020-05-16,7145000,7145000,6155430000,0.018541,0.019709,0.018378,0.019138,0.019138,20985392.0,9333.240234,9564.205078,9260.694336,9377.013672,9377.013672,36164766408.0
865,2020-05-17,7135000,7135000,6162565000,0.019138,0.019483,0.019025,0.019045,0.019045,17647840.0,9374.929688,9823.001953,9349.545898,9670.739258,9670.739258,40084250663.0
866,2020-05-18,7130000,7130000,6169695000,0.019043,0.019591,0.018994999999999998,0.019133,0.019133,17881510.0,9675.695313,9906.030273,9570.359375,9726.575195,9726.575195,41827139896.0
867,2020-05-19,7140000,7140000,6176835000,0.019188999999999998,0.019754,0.018782,0.019449,0.019449,20506897.0,9727.063477,9836.047852,9539.624023,9729.038086,9729.038086,39254288955.0
868,2020-05-20,7195000,7195000,6184030000,0.01949,0.01974,0.018538,0.019173,0.019173,19705345.0,9725.329102,9804.793945,9447.201172,9522.981445,9522.981445,36546239703.0
869,2020-05-21,7155000,7155000,6191185000,0.019146,0.019292,0.01753,0.018575,0.018575,23343189.0,9522.740234,9555.242188,8869.930664,9081.761719,9081.761719,39326160532.0
870,2020-05-22,7175000,7175000,6198360000,0.018543,0.019694999999999997,0.018247,0.019424,0.019424,19765689.0,9080.334961,9232.936523,9008.638672,9182.577148,9182.577148,29810773699.0
871,2020-05-23,7120000,7120000,6205480000,0.019339,0.019759,0.018674,0.019346000000000002,0.019346000000000002,11969291.0,9185.0625,9302.501953,9118.108398,9209.287109,9209.287109,27727866812.0
872,2020-05-24,7145000,7145000,6212625000,0.01935,0.020449000000000002,0.019115,0.019461000000000003,0.019461000000000003,22403381.0,9212.283203,9288.404297,8787.250977,8790.368164,8790.368164,32518803300.0
873,2020-05-25,7170000,7170000,6219795000,0.019372999999999998,0.020499,0.019012,0.020334,0.020334,26082073.0,8786.107422,8951.005859,8719.667969,8906.93457,8906.93457,31288157264.0
874,2020-05-26,7170000,7170000,6226965000,0.020329,0.021209,0.019781,0.020799,0.020799,32858017.0,8909.585938,8991.967773,8757.293945,8835.052734,8835.052734,29584186947.0
875,2020-05-27,7155000,7155000,6234120000,0.020799,0.021490000000000002,0.019965,0.020447,0.020447,24133127.0,8837.380859,9203.320313,8834.157227,9181.017578,9181.017578,32740536902.0
876,2020-05-28,7085000,7085000,6241205000,0.020418000000000002,0.020794999999999998,0.019957,0.020553000000000002,0.020553000000000002,18348717.0,9184.945313,9546.319336,9148.457031,9525.750977,9525.750977,34367073114.0
877,2020-05-29,7180000,7180000,6248385000,0.020551,0.02089,0.020301,0.020758000000000002,0.020758000000000002,12615722.0,9528.355469,9573.666992,9379.338867,9439.124023,9439.124023,32896642044.0
878,2020-05-30,7250000,7250000,6255635000,0.020756999999999998,0.02141,0.020463,0.021183,0.021183,18895013.0,9438.914063,9704.030273,9366.729492,9700.414063,9700.414063,32722975141.0
879,2020-05-31,7060000,7060000,6262695000,0.021183,0.02171,0.019476,0.019786,0.019786,27117092.0,9700.105469,9700.34375,9432.296875,9461.058594,9461.058594,27773290299.0
880,2020-06-01,7115000,7115000,6269810000,0.019828,0.020748,0.019474,0.020662,0.020662,21046890.0,9463.605469,10199.56543,9450.899414,10167.268555,10167.268555,35198901068.0
881,2020-06-02,7210000,7210000,6277020000,0.020682,0.021098,0.019374000000000002,0.020002000000000002,0.020002000000000002,19257506.0,10162.973633,10182.34082,9460.571289,9529.803711,9529.803711,39137252109.0
882,2020-06-03,7155000,7155000,6284175000,0.020002000000000002,0.020433,0.019736,0.0203,0.0203,9713677.0,9533.760742,9682.859375,9471.84668,9656.717773,9656.717773,25007459262.0
883,2020-06-04,7120000,7120000,6291295000,0.02034,0.020559,0.019693000000000002,0.020309999999999998,0.020309999999999998,12608701.0,9655.854492,9887.610352,9525.24707,9800.636719,9800.636719,25921805072.0
884,2020-06-05,7165000,7165000,6298460000,0.020309999999999998,0.020398,0.019993,0.020063,0.020063,7919656.0,9800.21582,9869.237305,9663.216797,9665.533203,9665.533203,23509628646.0
885,2020-06-06,7130000,7130000,6305590000,0.020063,0.020386,0.019826,0.020021,0.020021,9678001.0,9664.904297,9773.431641,9591.024414,9653.679688,9653.679688,20438419222.0
886,2020-06-07,7220000,7220000,6312810000,0.020021,0.020169,0.01938,0.02016,0.02016,12981577.0,9653.00293,9768.498047,9458.150391,9758.852539,9758.852539,25015250846.0
887,2020-06-08,7060000,7060000,6319870000,0.020162,0.021259,0.020074,0.020827000000000002,0.020827000000000002,19296683.0,9760.063477,9782.306641,9675.885742,9771.489258,9771.489258,21486346312.0
888,2020-06-09,7220000,7220000,6327090000,0.020837,0.02119,0.020394,0.020839,0.020839,12698368.0,9774.360352,9836.369141,9664.719727,9795.700195,9795.700195,23717842783.0
889,2020-06-10,7115000,7115000,6334205000,0.020839,0.021487,0.020628,0.021248,0.021248,22144232.0,9794.119141,9908.896484,9728.291016,9870.094727,9870.094727,25706567601.0
890,2020-06-11,7155000,7155000,6341360000,0.021248,0.021881,0.019205,0.019574,0.019574,25325590.0,9870.078125,9938.297852,9263.069336,9321.78125,9321.78125,30247143440.0
891,2020-06-12,7180000,7180000,6348540000,0.019563999999999998,0.02036,0.019386,0.020045,0.020045,14268630.0,9320.69043,9540.46582,9285.851563,9480.84375,9480.84375,22610564515.0
892,2020-06-13,7125000,7125000,6355665000,0.020055,0.020595,0.019754,0.020538,0.020538,17532993.0,9480.735352,9493.211914,9396.009766,9475.277344,9475.277344,17564322315.0
893,2020-06-14,7140000,7140000,6362805000,0.02056,0.020662,0.019759,0.020030000000000003,0.020030000000000003,14969230.0,9477.553711,9482.270508,9347.59375,9386.788086,9386.788086,18991732746.0
